19125	5	73
30342	25	789
11134	3	11
13668	0	962
10587	10	341
1438	66	20422
8781	32	8782
25978	11	835
27456	5	73
39781	4	2303
17568	3	11
16306	17	19277
101	6	4804
20805	15	409
30395	32	9595
9649	21	1220
18438	7	5229
240	6	241
12647	13	47
12784	3	9065
27461	15	51
9129	12	795
15550	18	18265
42089	0	788
2972	36	315
13771	18	1269
28465	18	8720
12777	15	5257
11642	16	117
7893	44	4892
31840	0	346
31144	16	83
8327	6	9469
23308	4	4375
42150	16	117
9402	3	11
7157	6	11827
24810	4	17305
28605	8	8463
21505	3	914
860	3	11
8039	8	24831
23929	26	9836
30423	41	361
9791	1	92
30323	4	28854
36313	14	770
16802	18	7589
29609	18	168
1622	24	1596
10455	8	9063
11637	21	18889
16666	0	962
40220	30	8339
11712	0	1412
39711	37	14055
20547	8	20647
2391	26	4357
39321	34	223
18947	42	1845
14552	31	27867
6801	8	9372
15218	24	4424
22562	25	8646
665	6	11516
25602	8	8240
4345	4	2601
42562	24	254
17072	4	3326
10037	18	4283
36219	40	19002
26916	5	73
20463	5	73
23452	21	30225
9422	5	73
15436	3	11
18048	24	4022
41147	4	12561
11274	4	886
41498	4	21012
5502	1	3
3791	26	8412
21532	1	67
23933	15	1398
8441	23	8351
23612	0	428
5296	12	487
38290	3	3
10519	6	22937
33622	43	372
13086	46	401
9394	8	4597
25405	3	63
20475	2	20476
25438	5	73
24717	16	83
27249	24	30351
24841	5	15
25539	8	39240
4998	5	15
14122	15	47
22113	5	73
3405	21	42415
25957	4	9162
41853	0	5881
4602	28	3764
7284	4	22278
35817	0	24983
25147	0	745
42764	55	602
935	81	12211
1784	18	209
33577	27	708
1303	6	4487
11692	22	5823
35587	5	73
1402	30	197
23472	6	13808
1313	3	7066
12317	59	6679
10848	4	5706
8255	18	31015
14938	26	14671
42394	4	3071
17624	18	4283
12927	1	293
16279	10	25967
15477	1	75
32551	0	788
4992	4	20713
6301	16	117
27960	4	613
9070	12	301
21474	24	30649
19270	23	235
12093	10	568
6245	42	4222
18941	3	3
24142	29	359
31989	0	71
13516	28	304
15943	0	745
11920	12	18507
9939	14	12697
38446	53	26275
14163	1	3
8283	26	14357
3953	2	151
22998	4	1269
6687	31	6559
24096	16	117
11810	3	67
13173	62	31980
29618	24	304
34808	5	73
23658	9	34178
25908	23	5528
18308	1	2081
11486	12	6530
2318	80	293
20097	14	770
11497	8	7919
12847	10	12848
8046	1	9988
8215	4	3300
30697	0	12325
10672	1	75
36815	37	18167
14907	6	14906
32004	3	512
17265	6	20072
19150	18	168
2073	6	11719
11679	27	38004
23636	4	3041
1360	15	51
35565	1	11
8865	3	293
3322	3	11
21388	15	3925
9769	8	17472
24071	4	6524
949	2	40738
22591	24	23159
38159	15	1530
33265	27	30649
5775	11	1815
4973	8	4974
15585	15	778
18547	15	800
17104	6	25576
38305	1	11
15898	15	51
8735	6	29600
947	8	2899
5427	6	8278
16218	31	11556
17560	8	33286
28930	3	512
3128	18	476
7199	8	13735
34104	1	67
12699	56	17244
6419	15	51
30842	0	7280
19059	5	73
4499	30	197
11085	5	73
7218	23	8805
19516	4	1022
5106	12	487
25347	8	3516
39098	3	6478
28330	8	15212
13065	10	9044
21103	8	23350
17779	10	568
24838	6	20889
30204	6	23309
25654	8	27507
4183	6	655
28555	24	158
29811	5	73
20485	42	359
4298	38	4299
21476	20	30434
5732	11	1038
36982	1	92
12111	6	1411
12980	1	3
27366	8	2719
18282	8	17033
15016	8	20174
19172	74	1571
2094	8	7708
4953	12	5876
5962	32	4921
27817	1	3110
24950	30	4245
2367	31	4334
23927	28	182
12020	8	19810
21330	5	73
42983	74	1571
19325	24	1672
34384	24	254
14899	4	63
24020	6	24205
26668	13	4127
32559	37	36115
21879	8	12025
27428	0	962
20204	12	6450
843	8	23297
38514	1	11
4302	58	6768
41707	15	12633
9399	52	6839
25732	21	17430
691	4	3597
9864	15	51
26234	1	11
27468	8	19926
21320	6	15657
15633	3	11
8387	10	4103
31051	5	73
1885	5	15
19333	1	1013
28876	6	14479
21786	66	21733
28954	37	24942
11	21	9203
5929	6	6380
12093	12	11284
14045	12	176
26202	0	6828
20327	8	30371
16608	0	8055
362	41	4506
41194	1	11
16469	12	4041
10717	97	10718
4696	1	11
3302	15	8938
15849	1	11
35337	1	67
21293	15	800
14657	4	7952
21436	6	22501
15705	6	8983
15502	23	5721
20426	15	47
7532	9	37262
33445	1	67
16456	52	4931
1102	3	11
23488	23	596
19502	22	8495
11049	8	1633
11575	8	5562
28436	6	23991
18629	8	16986
4160	44	21801
3365	44	3366
8025	21	19864
30452	6	27919
23571	1	92
36126	41	2763
21507	4	6368
6799	61	23430
8941	6	18680
4289	8	11569
25084	23	10684
7918	54	37972
15084	36	315
38395	0	788
9224	18	32026
33241	1	293
11251	3	125
34620	1	92
5882	12	5640
7064	21	787
20309	37	9303
1679	38	6280
30249	41	1050
10073	4	17752
2218	45	2219
32496	1	4677
21566	1	3
4503	24	16101
14165	23	2197
10371	3	125
22530	0	346
7622	12	18853
18776	4	466
18950	15	4338
21752	3	512
8195	12	1027
26940	1	67
13738	42	359
38835	5	15
17637	15	51
9146	1	3
27330	4	3966
13656	10	2147
3321	11	1856
6859	64	8276
11205	8	3884
18665	8	18464
8348	21	21400
23135	4	8549
335	5	73
2095	15	51
1010	36	315
2535	24	1761
12931	8	17390
18309	25	21925
10028	10	227
11383	10	568
40641	0	3506
36496	41	3470
8999	16	83
23129	6	22515
7715	3	544
6505	8	22949
3701	0	5011
4588	6	3071
38521	15	1530
13814	8	981
24750	3	67
17295	8	5859
1085	36	2629
23217	42	1845
31919	0	745
4018	15	51
7074	6	5803
7214	5	15
24222	6	7891
33981	4	9960
12602	12	12077
31169	3	11
20906	15	51
2180	16	117
17392	55	954
22744	3	512
38691	5	73
1376	1	3
31679	0	6851
3769	8	5792
30787	94	30788
13485	3	11
2405	6	21314
14427	0	13167
20110	36	315
8884	37	8885
9280	4	30694
1993	16	83
32458	18	31361
2460	6	12586
19345	3	11
32403	62	11615
26080	31	18627
15004	44	1223
9448	10	1966
29600	4	403
28844	34	747
14958	15	47
7445	92	29637
9866	23	6174
14624	4	26329
14841	41	22794
16735	3	7
17731	0	745
25598	3	293
34901	15	51
2731	2	35690
21006	14	29079
20350	26	4938
38854	15	13163
1793	10	568
21570	4	5398
30222	30	197
17780	4	2303
16035	8	31012
30566	5	73
27254	15	51
17263	9	1902
117	52	29318
17169	9	14842
20417	5	73
30458	30	197
32800	2	28264
9439	5	73
11713	6	20960
1634	21	3293
9966	8	9967
10310	12	1024
7629	8	24814
18282	8	36463
3772	21	9881
63	52	6282
2211	16	83
24879	1	3
32670	5	73
12317	11	10829
8152	8	26219
7297	44	33501
6628	4	1837
463	4	138
3833	10	3245
35008	1	67
25827	0	5692
13203	23	2904
20641	4	5184
17929	5	15
30592	23	596
28807	12	7313
12087	0	745
1863	6	8603
37389	21	37388
23139	1	67
35583	0	12325
10736	12	5695
22640	42	359
11143	59	14532
5682	61	790
7650	54	18156
23008	6	7881
10175	8	40472
28286	5	73
42744	55	602
5296	12	3060
17676	15	51
12895	42	1845
10548	6	13064
2209	21	14367
26276	15	51
13400	15	51
254	27	15659
21875	31	7553
7297	8	7298
21974	8	7658
1481	15	47
1366	0	346
33179	1	67
42807	4	6998
8291	47	5031
16447	10	5063
10626	0	640
12060	31	10414
13847	5	15
26437	26	11312
7527	1	718
7766	15	51
22976	1	252
12023	30	197
3161	16	83
21503	15	51
5271	12	5601
39386	16	117
6765	1	3
11607	0	4983
34198	5	73
2773	12	7549
33800	14	18412
27137	34	15787
32379	80	125
387	38	13783
35863	4	8700
10224	37	32414
31444	5	73
1309	21	886
28194	8	4876
3976	15	51
22371	10	1875
3782	8	3747
10326	8	14744
3144	22	12448
3001	1	67
23877	12	1292
32449	1	11
6035	8	3172
1759	10	693
17352	12	5297
4775	8	31284
27322	15	51
19797	90	19586
4484	1	3
16738	22	9781
18702	53	18703
35020	49	7867
16706	15	2014
29145	4	7688
405	6	17470
26614	4	15339
455	11	2295
31833	3	512
8292	1	92
17140	54	607
34333	24	254
8902	0	21425
33831	15	1398
24637	6	2759
7424	24	23324
18688	34	747
3596	3	293
4989	3	3975
12334	31	9499
13191	11	2045
11726	8	9278
12332	5	73
9152	5	73
26008	6	17270
31982	1	11
1634	21	26897
33348	7	4224
6915	8	9035
17172	6	2519
21981	62	2262
31698	86	24542
6255	27	36004
18555	3	3
17255	4	14092
13060	9	21592
33084	5	73
1325	6	14011
32479	6	15299
1818	6	22964
11509	47	23846
804	56	18805
24346	1	67
14722	8	2387
4539	8	6976
3527	6	9828
8616	8	25367
2229	6	2303
21460	30	197
29802	20	34814
12778	3	67
24454	18	476
6765	6	5747
12093	23	4187
13009	21	20473
30673	44	19308
28263	41	11247
3374	1	391
12734	8	23660
6670	12	12077
23149	6	9469
10521	1	67
29343	15	1530
30665	12	524
27688	8	27689
3693	15	47
1792	15	51
15120	6	1881
9095	16	83
40392	14	3275
36995	3	293
38665	51	6104
5566	23	1744
27834	1	5998
24237	1	67
23127	8	850
32834	0	818
7417	9	30933
29264	37	9236
25398	16	83
11153	8	20561
16874	8	12476
34483	54	548
1553	5	73
11522	8	4863
30149	24	304
2186	1	293
20912	57	2935
36872	37	1734
8116	54	8952
31325	6	8572
13030	18	10890
8423	12	12077
37915	16	83
8399	36	7621
14230	5	15
16880	21	9189
14304	1	3
13124	8	18519
26578	3	1737
17811	15	1335
11579	12	2275
21364	8	13404
8935	15	2014
22822	16	83
15784	1	67
18959	30	197
2131	10	12848
26183	28	304
27196	4	3049
8012	13	4127
40100	4	1934
14165	12	12731
16946	1	3
32194	0	3506
31069	54	29200
32333	3	530
3471	12	642
9639	3	11
29077	3	11
37508	0	26338
23410	1	67
15529	8	9068
11574	27	15278
2931	15	1530
16209	12	6425
10953	8	5258
1105	8	725
26620	5	73
7548	12	2160
40504	41	13695
40956	0	3506
42334	55	954
985	14	986
20070	24	24792
5037	0	3430
8887	1	3
27095	4	10730
31744	1	624
30740	8	10150
24592	12	792
5254	8	22177
5771	0	3137
21560	41	13372
23450	5	73
15468	3	11
9005	21	3196
30521	18	182
33197	14	1521
15632	6	1684
22267	5	73
41343	4	19961
2769	12	9812
3604	10	693
28	12	6093
15591	60	11227
3043	15	87
35115	37	2979
17891	5	73
14352	28	534
563	2	10491
9641	1	11
19267	27	21369
696	7	852
8944	31	29039
1197	1	3
26163	15	51
16094	22	11031
26778	15	51
21120	8	1399
13553	23	3565
30823	8	8522
18229	12	1027
23843	21	16058
36340	37	36341
1219	1	67
38953	37	20986
22802	6	14511
7409	55	954
11145	31	11146
38054	52	28743
5735	61	4969
4677	54	772
398	8	6485
42266	1	932
16738	20	35621
8786	3	11
36746	1	530
5641	10	12848
7356	26	2513
10841	16	117
26099	15	8938
19957	6	20565
8023	10	5147
21274	21	26815
27688	8	15515
1233	62	1500
41572	11	41573
25112	4	9630
25996	0	818
711	44	26221
21904	0	29229
403	21	16331
2618	10	2619
12339	15	800
21742	15	409
21047	4	6950
7924	21	7925
11817	10	693
28414	4	18625
37381	5	73
15127	8	7965
3638	9	31310
9207	38	5397
7586	57	6228
25123	8	14682
15005	3	11
3221	27	19593
4417	3	11
22844	0	12523
33558	24	304
40861	41	2730
29338	8	30521
25060	8	10704
9021	10	1966
2112	8	36035
22003	28	4588
6378	21	11236
27963	6	10055
9737	6	27619
39617	24	41969
19423	15	87
24800	15	51
18893	8	17240
4300	8	11758
25275	5	73
935	22	5241
12856	18	8305
24368	1	37
3652	3	11
5934	30	4245
13245	8	16100
559	10	341
6060	42	359
40636	52	41369
15547	28	3
34050	6	20947
32462	18	7378
6209	6	6208
22818	0	622
6287	10	5729
24793	4	7113
5642	0	2260
43173	14	31507
13673	6	2049
34537	24	182
8958	11	1815
2959	8	11729
12026	21	4309
39028	4	27337
11158	8	17378
21108	1	1160
4242	6	13654
11030	36	315
9384	12	3217
3978	21	14092
10730	30	197
17274	1	67
3078	47	12327
27933	1	11
33299	0	745
1952	21	20947
1678	0	962
4082	12	917
32277	19	422
30451	4	11861
3395	8	35450
37209	0	71
11042	5	73
22462	8	2864
20170	16	117
1890	24	304
10335	31	23157
2035	8	27778
25009	45	13492
25697	10	716
37179	24	1596
21396	41	33927
3638	9	26435
5385	23	596
2969	26	7248
29555	8	14197
8928	6	2962
6380	1	3
1909	15	922
14031	8	7307
2389	15	1335
32279	1	92
12062	6	20640
5087	8	12396
26975	44	21226
546	5	73
929	0	930
7935	6	25856
17207	41	900
36168	8	4006
8408	23	619
32552	16	117
13030	3	11
9924	12	3574
20647	7	32758
12858	14	5267
15815	1	125
8979	41	13967
897	56	22436
9087	8	6550
34170	9	41143
20578	9	26958
5399	8	13194
2303	6	2397
23276	1	624
18959	0	1
842	23	8443
6891	8	2224
4749	8	27093
14310	12	14091
19856	23	2904
8792	21	2537
31414	10	693
29755	45	29756
8515	11	1729
30662	39	8626
30161	0	818
6548	1	7
31480	26	31572
42791	1	37
11277	8	35339
31136	6	6629
16526	1	7066
8509	6	10275
41713	49	7639
11330	12	5711
10001	23	5373
13425	21	10572
27099	37	17911
33971	23	3258
3543	0	962
2754	21	2271
33200	22	10321
26794	64	33353
9692	6	19375
30376	15	47
23525	6	3188
16403	26	5761
7508	12	5237
17254	25	31722
5742	30	197
7845	3	11
3049	6	7952
403	21	416
12827	11	30054
41573	36	26523
38740	3	3
5602	38	5603
2328	67	2329
1950	2	1951
13222	4	30332
16090	6	7030
35217	14	4319
41207	1	11
1782	28	395
14912	15	1530
17554	31	29859
23543	1	125
23071	1	11
23143	6	18972
18414	15	87
154	27	155
6429	12	524
11648	80	67
6817	4	2303
5370	23	5528
9039	62	1500
1975	23	14852
26368	15	51
15726	5	73
24728	9	43021
20186	8	415
15254	8	32207
18136	11	2806
20869	6	23394
3812	61	790
10325	8	24451
37945	16	117
35203	5	15
25331	12	5294
36494	1	11
5722	14	5723
21731	4	15942
19017	15	47
214	9	26516
21617	12	3574
14705	44	14706
987	10	29
31588	55	602
7405	18	7406
20888	11	2045
12579	38	34288
12017	1	92
29165	14	4055
27039	1	125
23058	24	6104
21605	4	16072
25861	32	5978
27922	16	117
886	21	887
5293	23	8137
5346	8	5347
12533	17	41105
9621	61	26248
36791	41	27435
20081	3	11
6330	1	3
6982	10	29
8914	4	7266
13413	24	7396
15879	1	92
40253	37	17074
8664	3	391
119	6	5502
9539	8	25529
13960	31	52
19381	34	223
609	3	3
30114	37	17819
29320	4	4707
7108	18	304
22747	4	3827
18069	4	10004
29386	1	3
42865	5	73
22905	45	4321
19721	3	11
7024	10	2465
34749	5	73
13677	13	47
28820	51	33747
27011	23	235
12002	8	6039
30370	17	18471
11705	32	5816
16421	15	5257
7892	10	6241
26144	1	718
934	49	4655
16463	8	5306
37087	14	1521
16469	12	988
14588	6	14589
4670	77	1082
24331	0	71
8689	12	7412
19777	11	835
27047	1	11
23670	5	15
23074	38	1613
20277	0	788
5739	4	27359
9243	54	11211
3083	23	9922
34732	0	745
6283	8	3089
22150	0	962
746	11	1856
8262	6	8605
8276	3	125
26365	8	32388
21019	8	28892
11931	10	227
13668	4	1219
39123	15	87
848	8	849
6463	4	22854
18054	1	125
9436	7	21
17354	24	8418
19842	11	15341
12739	11	12094
4362	42	359
15712	1	67
14011	30	197
17101	21	21171
8468	5	15
3244	12	3060
3898	6	20215
8867	9	28670
17397	8	23981
23132	6	20258
39783	16	83
38576	0	344
35107	37	1734
23701	6	14028
14600	21	16008
2454	15	778
6858	23	3565
18250	34	223
16004	0	20846
36520	24	67
4957	38	2826
771	15	541
10249	8	4900
23219	5	15
8944	28	304
15576	11	4127
3015	8	2079
21374	89	21375
705	15	51
10549	56	32743
32364	1	11
18480	12	23191
33665	18	168
9070	12	6530
18465	0	745
4439	6	17066
16304	5	15
30644	0	745
9449	15	409
976	0	962
10997	15	409
13897	10	227
3210	11	1815
26749	16	117
8769	8	32207
3560	23	596
14764	5	15
23420	8	7663
11005	1	3
14824	90	12827
1449	9	30881
31528	16	117
4794	4	1478
1365	5	15
29332	3	512
41367	0	10458
41997	5	73
12069	10	568
16110	5	73
21819	17	42019
30948	15	47
13362	34	2693
37646	41	30114
13864	4	30355
16232	7	926
29313	16	117
2487	11	2319
1927	23	2270
86	15	778
30369	10	341
7637	12	5237
30272	40	12649
19785	8	5076
21196	24	1596
19365	12	6840
1418	4	138
17453	6	21866
10053	78	19037
29165	16	117
12860	24	304
41798	37	1804
28728	11	3552
4920	7	25927
12805	24	158
3007	6	662
9961	8	10793
14323	23	596
14771	30	4077
42529	96	25995
37902	4	15761
18995	28	395
41433	27	24653
33057	0	346
9682	26	28088
13003	5	73
4339	21	38475
12904	8	9432
7435	66	7565
13008	6	26597
2011	15	753
26621	1	63
33701	44	24049
6726	8	28310
41661	5	73
13116	6	23595
11759	24	158
11550	1	67
429	12	491
21120	31	15090
39792	1	293
16745	44	15057
4054	14	4055
11444	0	1
10871	6	12971
7046	4	286
41937	1	11
4662	57	2935
1375	6	25900
11633	54	11634
1970	6	11103
30635	5	15
18521	21	22457
13204	24	395
23419	73	18235
19938	7	27884
3581	15	47
14648	23	596
9809	38	7983
12422	30	197
9133	36	315
488	9	489
27103	11	4080
9443	6	7185
15846	4	2593
5521	8	24691
7744	21	7743
21760	24	41870
10513	6	7528
11158	8	7871
4418	11	740
30567	6	690
36911	18	168
9118	78	14780
9661	42	359
37782	16	83
2905	23	3258
17518	8	35968
20319	1	3
2099	24	158
11454	15	47
2015	21	19355
11049	38	28642
37889	37	11188
6290	6	5926
23145	4	5753
12705	21	15126
27841	4	10549
18893	31	23166
29206	8	4611
30352	18	1268
26993	1	67
16484	5	15
25775	6	16815
2558	44	2559
5788	14	4319
11849	15	51
29359	15	1398
7577	3	11
9871	8	14939
27609	12	4868
20305	5	73
28004	50	11848
24512	47	22676
13918	8	11786
34488	0	346
193	21	6691
16001	0	1412
37025	11	23275
12577	47	5030
19168	1	125
3696	12	4041
22297	3	11
25533	3	11
11456	10	5729
2422	15	409
19386	0	3430
4851	64	5437
5102	38	4231
29691	0	617
302	3	11
18314	31	23398
15325	0	5011
6194	10	5729
20298	1	914
23637	6	21898
43200	14	4219
7774	56	3323
9374	23	998
40173	0	745
13616	1	3
15514	12	17042
17789	15	51
12344	8	3945
20106	8	30278
18864	2	10338
9012	8	20533
33637	23	3258
18809	3	11
4306	52	6372
24600	3	391
12460	23	7687
3415	21	36637
22543	5	15
9951	15	51
8746	8	11104
29704	46	401
11934	4	2876
37485	16	117
22401	8	6144
40686	1	11
717	6	1345
7780	9	27640
13128	12	4459
2898	8	30301
27931	8	35848
2460	27	182
18843	80	67
7363	3	67
25102	6	26143
23689	6	9199
27059	0	1185
31429	0	346
5817	42	359
2544	1	3453
19584	7	18684
16641	15	51
7267	6	3243
16789	1	11
2972	12	6093
17139	5	73
8960	23	619
796	38	4206
2876	21	36524
9168	21	38241
26025	16	61
6096	5	15
485	21	40112
36232	15	51
1010	10	341
29283	5	73
15211	3	1167
6624	4	6625
29935	60	15739
16232	6	4690
9544	30	2598
9943	2	7056
11639	18	3910
35445	18	168
27620	6	37674
10609	21	12219
20270	6	7464
38047	1	67
1394	4	28854
16469	10	4315
42358	18	15401
26875	8	30715
1493	30	197
31487	4	99
36252	21	3271
2529	52	2530
32019	4	6342
10297	6	11678
23881	1	67
36392	4	5144
27354	8	23205
8044	60	4036
37454	14	2604
12626	26	4290
9097	21	32067
6321	31	18012
18661	0	745
